10097942 22.784 1.384 2085617534622999552 299.395 0.014 47.096 0.015  -10.487          8.698   1.836 1.749 1.586 6060.292  4.140 0.003
10098201 36.423 6.450 2085606161549638400 299.473 0.014 47.096 0.015  -10.241         17.552   5.549 1.787 1.828 4843.765  6.307 0.004
10098540 15.781 0.008 2085601454265496320 299.585 0.030 47.001 0.032   -6.975  2.902   8.655   1.822 1.749 0.570 4361.146  6.993 0.010
10098625 20.065 0.200 2085601797862896128 299.615 0.024 47.005 0.024   -9.023         14.027   3.898 1.774 0.806 5915.014  4.824 0.009
10098671 17.184 0.022 2085625506082634496 299.627 0.024 47.078 0.023   19.074  3.059  14.095   3.928 1.774 0.851 5218.107  5.866 0.007
10098760  9.602 0.150 2085601626064214528 299.655 0.015 47.008 0.015  -10.026  1.486   9.504   2.111 1.754 0.466 4929.395  6.079 0.030
10098887 22.225 1.005 2085625265564482304 299.688 0.029 47.053 0.031   11.667  3.004   8.292   1.703 1.747 1.216 5827.846  4.817 0.010
10098969 32.030 0.377 2085625712241101568 299.711 0.021 47.087 0.020   17.592  2.999  20.865   7.286 1.797 1.152 4133.331  7.591 0.002
10099612 20.373 0.414 2085438760907414528 299.893 0.017 47.075 0.021    0.408  3.002  15.792   4.698 1.780 1.227 5041.328  6.007 0.012
10099790 17.957 0.103 2085437970633448704 299.946 0.028 47.057 0.034    1.661          5.844   0.982 1.733 0.414 3759.495  8.690 0.031
10118250 10.353 0.064 2119383330547416320 280.652 0.020 47.138 0.025  -10.411  0.458  14.761   4.224 1.777 1.088 6488.579  2.972 0.008
10118339 42.346 0.206 2119405934959090688 280.722 0.031 47.145 0.038   -5.697  6.449  13.301   3.585 1.771 0.937 3631.073  9.144 0.003
10118610  6.295 0.011 2119403568433339904 280.917 0.021 47.107 0.025    7.324  0.694   6.913   1.279 1.739 0.360 5492.983  5.176 0.018
10118672 16.238 0.034 2119404186908641280 280.948 0.015 47.166 0.019  -10.851  2.058  12.905   3.418 1.769 0.561 4043.718  7.597 0.007
10118677 22.371 0.196 2119404186908642048 280.953 0.014 47.165 0.017   -9.885  0.983  13.775   3.789 1.773 0.695 4016.167  7.726 0.006
10118964  4.002 0.083 2119221564899948032 281.133 0.028 47.164 0.030  -12.863  6.401  12.329   3.181 1.767 0.342 6148.667  3.127 0.004
10119109 26.292 0.152 2119218266365065728 281.225 0.029 47.109 0.031   12.347  6.341  14.250   3.996 1.775 1.217 4836.967  6.219 0.011
10119326 20.837 0.309 2119218747401349888 281.361 0.025 47.122 0.026   16.407  6.403   7.510   1.457 1.743 0.346 3706.529  8.680 0.025
10119471  2.771 0.003 2119207202529275136 281.451 0.019 47.127 0.019  -17.667  6.240   9.098   1.971 1.751 0.194 5934.438  3.947 0.005
10120379  8.947 0.239 2119535471172252672 282.105 0.021 47.111 0.022  -12.586  0.678  13.967   3.872 1.773 0.795 6285.578  4.064 0.009
10120460 14.853 0.168 2119535956505605632 282.151 0.019 47.172 0.024    6.290  6.146   7.721   1.522 1.744 0.427 4375.748  6.587 0.012
10120750 28.119 2.072 2119546470585562368 282.299 0.032 47.120 0.037   -2.262  6.297  11.308   2.776 1.762 1.781 5081.825  5.723 0.007
10121004 41.209 1.334 2119545714671372800 282.453 0.024 47.200 0.032   15.721  6.391  21.806   7.810 1.800 1.000 3736.900  8.258 0.002
10121118 40.326 5.504 2119544202842880000 282.520 0.018 47.134 0.025   18.151  6.158  18.995   6.284 1.791 1.887 4817.882  6.118 0.004
10121126  7.458 0.127 2119544821318180096 282.524 0.028 47.159 0.044    1.772  4.117   6.669   1.208 1.738 0.986 6662.331  3.107 0.007
10121251 33.125 0.609 2107534954589620736 282.603 0.030 47.121 0.037   -1.017  5.976  11.951   3.029 1.765 1.783 5067.392  5.799 0.007
10121268 17.109 0.062 2107534787089797632 282.621 0.013 47.121 0.018  -20.321          8.306   1.708 1.747 1.113 5619.771  5.220 0.009
10121366 11.921 0.061 2107540559525847552 282.691 0.021 47.198 0.028   -2.178  5.988  16.519   5.043 1.783 0.608 4651.321  6.501 0.012
10121374  4.436 0.058 2107540525166108416 282.698 0.019 47.184 0.024   -1.075  0.234   6.917   1.280 1.739 0.439 6538.990  3.786 0.013
10121750 12.489 0.080 2107538119984400896 282.903 0.019 47.148 0.023  -19.321  6.098   7.655   1.502 1.744 0.524 4322.137  7.056 0.012
10121766 29.655 1.298 2107537398429888768 282.909 0.011 47.110 0.011    0.758  1.433  14.542   4.126 1.776 1.372 5121.035  5.869 0.008
10122336 21.725 0.786 2107618178173937664 283.231 0.012 47.183 0.015   18.422          9.148   1.988 1.752 1.539 6050.302  3.762 0.003
10122937  6.324 0.010 2107572411002495232 283.555 0.018 47.148 0.020    5.585  0.222   9.205   2.008 1.752 0.421 5897.147  4.553 0.013
10123523 27.927 0.179 2107583784075726336 283.880 0.012 47.109 0.016  -11.031  5.790  15.872   4.736 1.781 1.590 5366.580  5.458 0.008
10123547 11.679 0.009 2107584539989986304 283.888 0.012 47.197 0.016   -1.578          8.379   1.731 1.748 0.405 5232.092  5.785 0.029
10123637 27.472 0.438 2107581104016144896 283.943 0.018 47.127 0.023    6.630  1.014  17.510   5.528 1.787 1.413 5334.445  5.439 0.006
10123761 26.206 4.398 2107582478405692416 284.008 0.022 47.151 0.030  -25.837  5.896  13.726   3.767 1.772 1.619 5252.565  5.563 0.004
10123787 10.406 0.056 2107580863497981952 284.017 0.021 47.103 0.026    0.809  5.911  10.108   2.327 1.757 0.784 5634.245  5.126 0.014
10123950 28.352 0.204 2107581928649886720 284.101 0.022 47.148 0.030  -10.081  5.951  16.292   4.935 1.782 0.885 4135.333  7.422 0.005
10124435 20.655 0.052 2107399444080905728 284.327 0.032 47.156 0.039   13.661  5.899  10.909   2.624 1.760 0.502 3895.900  7.908 0.011
10124496  9.642 0.077 2107398172770604800 284.357 0.018 47.199 0.023   -4.223          8.687   1.833 1.749 0.650 5772.944  4.941 0.015
10124521 25.679 0.500 2107398138410862848 284.367 0.026 47.179 0.031  -19.498  5.820  17.272   5.410 1.786 1.225 5323.952  5.154 0.005
10124839 34.276 0.591 2107397348136908800 284.507 0.020 47.177 0.023    4.603  5.717  12.664   3.319 1.768 1.609 4537.293  6.396 0.004
10125102 26.536 3.301 2107385184789529600 284.608 0.021 47.118 0.026   -1.135  5.794  15.154   4.403 1.778 1.726 5388.786  5.186 0.006
10125106 36.566 4.997 2131404428614212096 284.611 0.029 47.141 0.034    2.109         12.811   3.379 1.769 1.617 4520.600  6.661 0.004
10125303 14.576 0.323 2131404050657122304 284.711 0.010 47.155 0.012   20.287         14.551   4.130 1.776 1.935 6140.097  2.987 0.005
10125510 23.427 2.167 2131402813706585600 284.807 0.017 47.193 0.018   -6.889  0.280   9.959   2.273 1.756 1.112 5875.871  4.610 0.009
10128034 23.403 0.247 2130607042166904832 286.110 0.015 47.115 0.019    0.903         20.619   7.151 1.797 1.529 5307.949  5.509 0.009
10128261 29.648 0.071 2130700672453183488 286.229 0.032 47.200 0.033  -15.025  5.427  19.146   6.363 1.792 0.823 3839.718  7.840 0.004
10128323 26.601 0.071 2130700260136317696 286.261 0.031 47.158 0.031   -0.924  5.590   6.813   1.250 1.739 1.449 4981.466  6.076 0.008
10128463 12.928 0.043 2130697373918308864 286.323 0.020 47.145 0.022  -28.968  1.177  15.753   4.680 1.780 0.944 5933.463  3.674 0.003
10128760 16.720 0.252 2130698164192335872 286.476 0.043 47.154 0.052    6.961          9.509   2.113 1.754 0.314 3553.031  8.489 0.034
10128789 11.126 0.010 2130650644674160896 286.496 0.025 47.102 0.027   -1.116  5.458   7.805   1.548 1.744 0.565 4980.099  6.149 0.023
10129332 11.475 0.010 2130654767842876928 286.766 0.016 47.175 0.019   -8.015          9.973   2.278 1.756 0.502 4501.706  6.765 0.016
10129425 22.928 0.040 2130654458605255168 286.815 0.018 47.188 0.020   -8.961  0.210  12.500   3.251 1.767 0.656 4006.283  7.759 0.009
10129675 20.809 0.180 2130665625520250368 286.950 0.019 47.152 0.019  -18.523          9.125   1.980 1.752 0.614 4630.471  6.108 0.006
10129857 28.859 0.269 2130665075764464128 287.049 0.013 47.148 0.014  -32.174         18.260   5.906 1.789 1.920 5622.253  4.198 0.002
10130243 26.892 0.076 2130662326985439232 287.233 0.019 47.106 0.021   21.434  5.346  14.896   4.285 1.777 0.836 4213.151  6.710 0.004
10130282  8.955 0.113 2130662842381532672 287.251 0.012 47.139 0.014    7.169          6.482   1.156 1.737 0.880 6435.403  3.438 0.006
10130595 21.757 0.085 2130480186013016064 287.402 0.029 47.135 0.034   -4.746  5.352  13.302   3.586 1.771 0.560 3734.965  8.559 0.007
10130646 43.495 0.100 2130479945494852096 287.429 0.018 47.127 0.023    2.524  5.467  28.841  12.133 1.819 0.986 3790.807  8.786 0.001
10130721 22.231 0.470 2130480289092248832 287.471 0.030 47.141 0.034   -1.433  5.381  15.427   4.529 1.779 1.669 5663.836  4.991 0.009
10130902 20.473 0.045 2130478742904047104 287.570 0.016 47.152 0.020   -1.601  5.178  14.479   4.098 1.775 0.617 4316.833  7.180 0.010
10131101  7.796 0.074 2130477677752287488 287.662 0.020 47.106 0.024   18.025  0.657  13.632   3.727 1.772 0.634 6326.923  4.142 0.009
10131225 36.650 2.725 2130466064160712704 287.726 0.037 47.103 0.039   43.704         19.783   6.700 1.794 1.933 4745.777  6.214 0.003
10131504 13.181 0.017 2130841066345516800 287.863 0.028 47.168 0.037   13.615         11.502   2.852 1.763 0.634 5469.478  5.272 0.009
10131550 15.875 0.750 2130842539513636096 287.882 0.014 47.169 0.018   -3.651         12.127   3.100 1.766 1.185 6041.898  4.444 0.012
10131650 30.086 0.440 2130837836529394432 287.927 0.029 47.124 0.036   13.253         17.320   5.434 1.786 1.430 4790.124  6.505 0.006
10132365 28.828 0.327 2130798563348544512 288.267 0.017 47.178 0.018   -3.512         13.657   3.738 1.772 0.878 4252.901  7.080 0.007
10132417  9.964 0.022 2130795745850008064 288.293 0.013 47.182 0.014    9.477          7.992   1.607 1.746 0.861 6020.288  4.571 0.018
10132432 16.700 0.026 2130795535393915904 288.300 0.011 47.158 0.012    1.507  0.984   8.450   1.755 1.748 0.928 5399.047  5.499 0.014
10132870 12.639 0.039 2130806740966340864 288.494 0.022 47.184 0.023   -8.893  5.121   7.956   1.596 1.745 0.887 5562.942  5.088 0.012
10132948 29.086 0.348 2130806466088181248 288.530 0.020 47.162 0.020   -6.329  4.937  12.163   3.114 1.766 1.645 4888.933  5.969 0.005
10133176 11.121 0.018 2130805740236211968 288.641 0.016 47.147 0.018  -11.959  0.666   7.895   1.577 1.745 0.608 5492.764  5.252 0.009
10133536  5.723 0.071 2130803786028914432 288.795 0.013 47.154 0.014   -4.765          9.514   2.115 1.754 0.461 6388.725  3.899 0.012
10133712 15.840 0.137 2127807170167592704 288.873 0.024 47.176 0.027   -1.226  5.082  11.493   2.848 1.763 1.319 5932.765  4.452 0.013
10134498 10.839 0.015 2127803631114407168 289.222 0.028 47.106 0.036    2.410  4.761   6.550   1.175 1.737 0.481 4135.453  7.167 0.022
10134584 15.702 0.242 2127792326760496896 289.257 0.025 47.118 0.032  -15.157  5.022  16.824   5.191 1.784 0.647 4268.835  7.210 0.010
10134654 32.278 1.017 2127886438083120384 289.286 0.028 47.180 0.038   -4.598          9.640   2.159 1.754 1.590 5029.001  5.870 0.007
10134709  7.255 0.013 2127792086242338816 289.313 0.017 47.108 0.023   -3.824  4.940  25.667  10.097 1.811 0.447 5768.940  2.890 0.003
10134806 16.244 0.056 2127885132413058816 289.356 0.029 47.102 0.038   -0.672  4.854   7.952   1.595 1.745 1.024 5394.669  5.424 0.016
10135084 19.085 0.178 2127884170340452096 289.487 0.023 47.179 0.029    0.685  4.791  10.807   2.585 1.760 0.915 5122.925  5.969 0.014
10135168 11.923 1.218 2127884376498900480 289.537 0.099 47.185 0.117   -0.762         16.025   4.808 1.781 0.567 6049.490  3.979 0.006
10135207 22.893 0.114 2127883139548306432 289.558 0.019 47.129 0.023    2.901         17.033   5.293 1.785 0.828 4099.493  7.365 0.004
10135493  7.033 0.012 2127836375944432128 289.676 0.012 47.144 0.014    2.875          7.601   1.485 1.743 0.539 5966.118  4.528 0.028
10135595 13.783 0.078 2127836101066526720 289.717 0.024 47.114 0.023   -4.202  4.747  10.226   2.370 1.757 0.747 4972.855  6.049 0.012
10135637 23.880 0.039 2127842114020760064 289.733 0.022 47.154 0.024   13.981  4.857  11.912   3.014 1.765 1.340 5089.416  5.073 0.007
10135949 25.629 0.053 2127843110453231104 289.840 0.027 47.197 0.032    3.231  4.850  16.500   5.034 1.783 1.049 4792.979  6.429 0.005
10135959 25.818 0.467 2127838506247940096 289.844 0.021 47.118 0.021  -11.929  4.901  13.900   3.843 1.773 1.778 5580.439  5.390 0.009
10136258  5.588 0.010 2127839154785151232 289.946 0.018 47.146 0.021    8.558  4.768  10.520   2.478 1.758 1.225 6430.876  2.900 0.006
10136307 11.119 0.089 2127838987284304384 289.965 0.020 47.108 0.021    2.518  0.505   7.929   1.587 1.745 0.734 5595.052  5.152 0.015
10136417 26.288 3.515 2127839468320668672 290.009 0.013 47.183 0.015    9.010  4.763   8.936   1.916 1.751 2.011 5557.824  5.064 0.006
10136437 29.451 1.452 2127839433960925696 290.016 0.017 47.159 0.020  -22.631         14.198   3.973 1.774 1.848 5462.628  5.358 0.007
10136527 11.698 0.046 2127851116271980032 290.051 0.026 47.160 0.030  -18.988  4.829  17.226   5.388 1.786 0.613 4662.061  6.563 0.015
10136630  9.520 0.079 2127827339333984512 290.092 0.017 47.109 0.019    2.583  4.834   8.782   1.864 1.750 0.553 5319.720  5.546 0.023
10136679 18.210 0.085 2127851013192778496 290.116 0.021 47.173 0.024   -5.979  4.774   9.963   2.274 1.756 1.332 5410.454  5.374 0.010
10138882  8.538 0.021 2129153968832721920 290.983 0.014 47.198 0.017    6.836  4.604   5.304   0.843 1.729 0.435 4885.043  6.147 0.016
10139070 11.926 0.042 2129149192827975936 291.056 0.017 47.131 0.020  -18.755  4.712   8.752   1.854 1.750 0.849 5894.401  4.757 0.013
10139126  8.593 0.116 2129148883590328064 291.075 0.015 47.107 0.018    1.108  4.661   5.140   0.802 1.728 0.638 5478.469  4.940 0.018
10139141 16.775 0.080 2129150498498048768 291.082 0.020 47.144 0.026   15.016  4.573   9.176   1.998 1.752 1.007 5070.752  5.846 0.009
10139216 20.909 0.108 2129151048253895936 291.110 0.020 47.188 0.024   18.782  4.521  14.938   4.304 1.777 0.715 4093.550  7.529 0.007
10139305  1.347 0.005 2129150326699402496 291.144 0.022 47.185 0.025   16.976  4.600  14.052   3.909 1.774 0.046 5121.448  5.081 0.004
10139448 22.759 0.160 2129149983102025728 291.203 0.015 47.144 0.016    6.153  4.651  12.142   3.106 1.766 0.693 4330.026  6.914 0.009
10139572 17.693 0.062 2129109095013403136 291.245 0.017 47.184 0.018   -5.404  4.499   8.734   1.848 1.750 0.787 4993.649  6.182 0.010
10139688 23.883 0.191 2129102734162638336 291.291 0.021 47.109 0.023  -13.667  4.482   9.100   1.972 1.751 0.772 4561.899  6.495 0.008
10139853  5.234 0.056 2129108476538631936 291.359 0.018 47.178 0.021   -3.736  4.567   8.693   1.835 1.749 0.338 5941.530  4.421 0.007
10140072 36.039 2.830 2129106895990697984 291.441 0.012 47.188 0.015   -0.055  4.475  10.072   2.314 1.756 1.815 4514.505  6.618 0.003
10140097  3.099 0.004 2129104868765633280 291.449 0.019 47.105 0.023    8.440  4.582  19.733   6.673 1.794 0.246 6030.682  2.964 0.004
10140324 13.983 0.149 2129106208795498496 291.537 0.020 47.162 0.023   -5.849  4.630  11.755   2.951 1.764 1.223 5907.643  4.752 0.012
10140691 22.835 3.498 2129093938071969280 291.671 0.011 47.117 0.017  -11.003  4.550  18.663   6.112 1.790 1.611 5634.110  3.722 0.003
10140708 18.791 0.080 2129117616228688896 291.677 0.018 47.163 0.024   -1.552  4.505  12.067   3.075 1.766 0.605 3994.983  7.733 0.009
10140717 33.688 1.865 2129118028545560832 291.680 0.046 47.188 0.055  -10.852  4.480  18.220   5.885 1.789 1.607 4653.269  6.470 0.005
10140887 20.648 3.805 2129116551076813568 291.751 0.021 47.131 0.026    7.034  4.494  10.575   2.498 1.759 1.324 5587.574  5.296 0.007
10140949 22.636 1.276 2129116890377197568 291.778 0.018 47.138 0.021    6.162  0.263  10.796   2.581 1.760 1.639 5678.833  4.710 0.008
10141132 17.873 0.060 2129113802297772032 291.849 0.022 47.123 0.028   -3.122  4.469   9.564   2.132 1.754 1.053 4738.905  6.324 0.012
10141271 27.984 3.432 2129115760802892288 291.910 0.023 47.174 0.028  -24.144  4.526  13.068   3.487 1.770 1.288 5306.974  4.993 0.006
10141400 30.043 0.579 2129114352053619968 291.952 0.017 47.133 0.019   39.567         15.032   4.347 1.778 1.464 5265.819  5.948 0.004
10141439  2.622 0.005 2129114730010744832 291.967 0.015 47.128 0.018   15.944  4.466  18.981   6.277 1.791 0.215 6049.020  2.903 0.005
10141739 21.654 0.900 2128369982683389696 292.071 0.042 47.183 0.046   12.403  4.399  10.483   2.464 1.758 1.342 5621.198  4.691 0.007
10141815 14.536 0.104 2128369158049671936 292.107 0.028 47.159 0.032    0.629          5.231   0.824 1.729 0.793 5369.606  5.382 0.011
10141889  7.633 0.054 2128369673445764096 292.138 0.021 47.188 0.023   13.678  4.508   7.690   1.513 1.744 0.534 5795.799  4.610 0.014
10145423 30.722 4.214 2128411317447308032 293.491 0.021 47.156 0.023   16.359  4.097  12.608   3.295 1.768 1.518 5233.410  5.884 0.005
10145773  8.459 0.024 2128229416994526464 293.627 0.024 47.176 0.032    9.429  4.143   7.676   1.508 1.744 0.604 5611.974  5.235 0.014
10145778 38.773 8.195 2128229073396910080 293.629 0.022 47.143 0.028   18.406         16.750   5.155 1.784 2.325 5182.555  5.514 0.003
10145851 13.394 0.024 2128229657512700928 293.657 0.032 47.194 0.041   -5.790  4.134  14.728   4.209 1.776 0.610 4697.524  6.543 0.012
10145950 38.026 0.267 2128228317482688000 293.690 0.029 47.135 0.033  -22.619         21.980   7.909 1.801 0.809 3786.134  8.302 0.003
10146052 29.333 3.720 2128228076964531968 293.733 0.015 47.119 0.015  -13.017         10.280   2.389 1.757 1.341 4768.425  5.620 0.006
10146119  2.990 0.006 2128230207268356864 293.755 0.020 47.194 0.024   -2.138  0.153   7.454   1.440 1.742 0.210 6239.766  3.895 0.017
10146172  9.430 0.024 2128225431264694272 293.777 0.019 47.111 0.019   -2.330          8.230   1.683 1.747 0.788 5973.196  4.638 0.018
10146181 22.924 0.047 2128230138548887552 293.782 0.017 47.181 0.019   12.083         12.827   3.386 1.769 1.470 4601.204  6.414 0.006
10146262 10.889 0.243 2128227080532170752 293.812 0.019 47.146 0.019   -4.443  4.161  10.939   2.635 1.760 0.820 6284.329  4.265 0.014
10146308 21.193 0.287 2128227630288014336 293.827 0.017 47.199 0.020   -1.568  4.106  10.524   2.479 1.759 1.172 5791.528  4.972 0.015
10146386 23.550 3.291 2128226943093240832 293.860 0.025 47.152 0.027    8.834  4.049  11.752   2.950 1.764 1.334 5813.873  4.645 0.009
10146539  5.167 0.004 2128226530776544512 293.911 0.044 47.142 0.046  -11.965  4.026   3.267   0.393 1.714 0.080 3499.958  8.624 0.025
10146652 28.064 0.756 2128601807837799936 293.951 0.025 47.184 0.027  -37.434  4.117  11.328   2.784 1.762 1.685 5436.044  5.363 0.004
10146692 15.909 0.288 2128214504868120064 293.967 0.027 47.110 0.026    3.547  3.977   7.935   1.589 1.745 0.815 5865.566  4.300 0.009
10146769 21.197 0.350 2128590125526765568 294.000 0.256 47.185 0.276    3.352         17.950   5.749 1.788 0.883 4133.527  8.522 0.002
10147068  7.053 0.029 2128589472691761920 294.098 0.014 47.174 0.015  -16.247          8.140   1.654 1.746 0.310 5420.764  5.095 0.015
10147559  6.910 0.014 2128586620832873984 294.263 0.022 47.103 0.026    3.545  4.043  10.850   2.601 1.760 0.556 5718.536  4.502 0.018
10147635 20.742 0.484 2128586655192626432 294.286 0.021 47.109 0.024   -3.899  0.167   5.698   0.943 1.732 2.342 6028.048  2.302 0.004
10147771 23.856 4.317 2128586517753701888 294.334 0.029 47.113 0.033   14.494  4.138  12.331   3.182 1.767 1.043 5096.185  4.967 0.005
10147854  5.516 0.007 2128539891588748800 294.369 0.021 47.104 0.023    5.565          7.899   1.578 1.745 0.394 5555.253  4.932 0.013
10147864 37.543 0.485 2128540029027713280 294.373 0.023 47.125 0.028   -3.078  3.946  19.836   6.728 1.794 2.166 4674.919  6.234 0.003
10148234 22.121 0.722 2128544770671661568 294.496 0.032 47.110 0.031    0.458  3.896  16.648   5.106 1.783 1.748 5358.018  5.175 0.007
10148291 20.884 0.119 2128545114269066496 294.521 0.016 47.126 0.018    6.376         10.811   2.586 1.760 1.432 5174.291  5.679 0.008
10148726 19.128 0.186 2128542640367962368 294.664 0.043 47.102 0.038  -11.735         12.230   3.141 1.766 1.070 5445.167  5.010 0.011
10148864  8.572 0.005 2128542537288784384 294.717 0.025 47.119 0.025   -5.165  3.926   6.163   1.067 1.735 0.798 5793.131  4.853 0.025
10149096 17.043 0.026 2128554941154399232 294.793 0.016 47.178 0.017  -10.591          9.056   1.957 1.751 0.593 4047.114  7.614 0.010
10149299 21.356 0.024 2128553738563564800 294.856 0.035 47.129 0.036  -18.166  3.933  17.875   5.711 1.788 0.924 4377.471  6.767 0.005
10149340 27.418 0.083 2128553772924164864 294.874 0.016 47.126 0.017    6.874  3.899   9.121   1.979 1.752 1.403 4844.907  6.242 0.008
10149405 27.711 0.092 2128553601124630784 294.899 0.022 47.123 0.025   22.741  3.760  15.531   4.576 1.779 1.185 4720.933  6.225 0.005
10149445 10.487 0.043 2128553601124635904 294.908 0.019 47.120 0.021    4.140  3.859   6.121   1.056 1.734 0.420 4447.350  6.936 0.023
10152808  7.842 0.037 2080553562021844736 296.028 0.019 47.135 0.020  -13.014  3.747  13.684   3.749 1.772 0.697 6150.078  4.181 0.013
10153022 22.230 0.405 2080553836899796736 296.092 0.025 47.162 0.027    1.999  3.771  10.444   2.450 1.758 1.962 5581.809  5.405 0.006
10153036 21.559 0.543 2080555554886732288 296.098 0.020 47.188 0.023    7.258          9.398   2.075 1.753 0.919 4673.565  5.940 0.012
10153177  6.476 0.093 2080550641444134400 296.141 0.020 47.120 0.021    4.807  3.579   9.304   2.042 1.753 0.385 5786.264  4.688 0.014
10153212 19.764 0.078 2080550744523355904 296.151 0.016 47.122 0.017    5.317  3.632  13.982   3.879 1.773 1.046 5705.395  2.900 0.002
10153340 15.596 0.017 2080550504006180864 296.187 0.026 47.122 0.030    0.821  3.683  10.292   2.394 1.757 0.866 4773.929  6.200 0.011
10153478 26.308 4.333 2080552531229816320 296.224 0.028 47.174 0.034  -17.977  3.712  21.597   7.693 1.800 1.168 4308.391  7.179 0.003
10153506 19.804 0.483 2080551156840249600 296.233 0.024 47.102 0.027    4.815  3.745   6.132   1.059 1.735 1.324 5244.260  5.361 0.015
10153589 11.239 0.095 2080551706597022720 296.260 0.012 47.156 0.017    1.767          9.780   2.209 1.755 0.904 6140.450  4.097 0.010
10153598  6.760 0.075 2080551088120798464 296.264 0.025 47.116 0.029   -8.191  3.795  10.653   2.527 1.759 0.684 6039.945  4.317 0.017
10153774 15.268 0.189 2080539715046931968 296.316 0.017 47.128 0.019   -6.416  3.601   7.569   1.475 1.743 1.239 5693.294  4.987 0.013
10153849 11.953 0.031 2080563320187720704 296.340 0.013 47.172 0.016   16.002  3.597  13.353   3.607 1.771 0.998 5985.009  4.917 0.010
10153943  9.751 0.103 2080563251467732736 296.366 0.019 47.139 0.022   -6.174  3.763   5.101   0.792 1.728 0.878 6018.387  3.516 0.004
10153969 12.135 0.098 2080539474528775168 296.376 0.012 47.100 0.014   -5.417  3.584  10.039   2.301 1.756 0.914 6242.501  4.304 0.009
10154011 28.994 0.245 2080563388907220736 296.387 0.022 47.174 0.027   -6.003  3.612  10.823   2.591 1.760 1.405 4720.755  6.577 0.006
10154171 13.289 0.427 2080562358114554112 296.434 0.025 47.130 0.031  -22.379  3.786   4.412   0.631 1.723 0.645 4967.970  4.743 0.007
10154204 17.959 0.156 2080562804791168512 296.447 0.028 47.168 0.033   13.131  3.665  13.734   3.771 1.773 0.901 4933.678  5.485 0.009
10154207 12.959 0.252 2080562804791168512 296.448 0.029 47.168 0.034   27.235  3.753   8.709   1.840 1.749 0.613 5222.258  5.378 0.010
10154291 30.190 0.683 2080562701711952896 296.466 0.028 47.144 0.034    0.319  3.606  12.613   3.297 1.768 1.194 4923.850  6.087 0.006
10154299 26.308 2.936 2080562083236652288 296.470 0.022 47.109 0.028    3.979  3.556  17.726   5.636 1.787 1.638 5328.558  5.692 0.005
10154349 29.386 1.540 2080562044576912896 296.487 0.020 47.112 0.026  -31.291  3.664  19.211   6.397 1.792 1.964 5371.033  5.629 0.005
10154579 12.562 0.114 2080561258602976768 296.549 0.035 47.186 0.044    0.380  3.668   8.541   1.784 1.749 0.587 4789.994  6.118 0.024
10154592 11.607 0.058 2080559574975785984 296.553 0.011 47.143 0.014   -4.268         12.442   3.227 1.767 0.557 5255.353  5.396 0.012
10154976 21.976 4.248 2080560502688747520 296.661 0.019 47.145 0.022   -6.447  3.584  12.123   3.098 1.766 1.507 5486.111  5.305 0.008
10154991 26.899 1.583 2080559879910626304 296.666 0.012 47.107 0.013   12.508         13.961   3.870 1.773 2.204 5626.743  4.888 0.003
10155219  6.159 0.035 2080372658000900864 296.740 0.017 47.136 0.019   10.593  0.170  11.561   2.875 1.763 0.603 6197.777  3.837 0.007
10155288 43.432 1.706 2080372417482731520 296.763 0.022 47.108 0.028  -31.886  3.543  26.942  10.898 1.814 1.671 4133.226  7.301 0.001
10155305 11.123 0.019 2080372451842483968 296.766 0.020 47.131 0.024   -3.166  3.477   6.937   1.286 1.739 0.567 4571.988  6.649 0.019
10155407 24.127 0.697 2080378292998032896 296.800 0.019 47.143 0.022   -6.583  3.537  16.380   4.977 1.783 1.583 5631.034  4.255 0.007
10155427 25.997 0.057 2080378877113616896 296.807 0.017 47.189 0.021   27.030  3.607  13.655   3.737 1.772 1.000 4249.221  7.238 0.004
10155590 19.804 0.657 2080377365285115136 296.856 0.012 47.111 0.015  -21.601  3.477  12.535   3.265 1.768 1.598 5652.999  5.221 0.006
10155710 29.394 4.202 2080379633027911936 296.887 0.024 47.191 0.030    5.847  3.479  15.205   4.426 1.778 2.319 5390.690  5.341 0.005
10155816  3.737 0.005 2080374891384011520 296.920 0.011 47.141 0.012   14.074         14.611   4.157 1.776 0.569 6761.316  1.572 0.007
10156075 22.299 1.033 2080373826232144384 296.997 0.021 47.100 0.031   14.358         10.396   2.432 1.758 1.293 5675.625  4.903 0.011
10156173  1.444 0.004 2080375853456763904 297.023 0.017 47.164 0.022  -13.674  0.832   9.572   2.135 1.754 0.222 6796.855  2.108 0.016
10156210 23.741 1.959 2080376746809984000 297.035 0.016 47.195 0.020   -0.787          9.545   2.126 1.754 1.516 4998.116  5.753 0.007
10156327 23.018 0.526 2080375952233390336 297.069 0.028 47.193 0.036   13.973  3.385  12.590   3.288 1.768 1.291 5132.065  5.944 0.007
10156399 10.262 0.042 2080375544219150336 297.095 0.016 47.143 0.024  -59.664  3.702  12.402   3.211 1.767 0.605 6066.010  3.933 0.003
10156457 25.979 0.206 2080363754526160896 297.111 0.027 47.111 0.036    9.539  3.512  17.568   5.557 1.787 1.313 4677.960  5.625 0.008
10156517 32.965 0.717 2086380630053628928 297.130 0.019 47.190 0.025  -12.551  3.542   8.867   1.893 1.750 1.609 4960.426  6.119 0.007
10156908  7.029 0.072 2086368329267356672 297.238 0.017 47.185 0.024   16.901  3.460   8.465   1.760 1.748 0.545 6280.318  2.237 0.004
